      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
12/22/2020,  13:40:46,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:56,9,3,3,3,3,3,0,0,1,0,0,1
12/22/2020,  13:41:06,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:16,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:26,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:53,21,7,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:42:03,63,21,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:13,51,13,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:23,18,6,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:33,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:43:03,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:13,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:33,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:53,174,46,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:44:03,159,38,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:13,78,16,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:23,39,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:33,39,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:53,111,33,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:45:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:13,21,7,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:23,21,7,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:46:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:13,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:23,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:47:03,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:13,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:53,18,6,3,3,3,3,0,0,2,0,0,2
12/22/2020,   13:48:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:13,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:49:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:13,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:23,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:33,33,11,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:50:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:13,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:51:03,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:13,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:52:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:13,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:33,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:53:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:13,9,3,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:53,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:54:03,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:13,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:23,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:53,21,7,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:55:03,21,7,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:13,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:23,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:53,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:56:03,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:56:13,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:56:23,0,0,0,0,0,0,0,0,0,0,0,0
