      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
12/22/2020,  13:41:20,18,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:30,18,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:40,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:50,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:42:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:43:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:20,45,11,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:30,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:40,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:44:00,18,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:10,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:20,18,6,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:30,9,3,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:40,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:50,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:45:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:50,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:46:00,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:30,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:47:00,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:10,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:30,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:48:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:30,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:50,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:49:00,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:10,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:30,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:50:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:10,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:51:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:10,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:30,42,14,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:40,18,6,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:50,9,3,3,0,0,0,0,0,0,0,0,0
12/22/2020,   13:52:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:53:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:50,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:54:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:20,21,7,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:40,9,3,3,3,3,3,0,0,2,0,0,2
12/22/2020,  13:54:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:55:00,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:10,0,0,0,0,0,0,0,0,0,0,0,0
