      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
12/22/2020,    14:02:00,30,10,3,3,0,0,0,0,0,0,0,0
12/22/2020,   14:02:10,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:02:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:02:30,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:02:40,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:02:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:03:00,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:03:10,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:03:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:03:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:03:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:03:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:04:05,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:04:15,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:04:25,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:04:35,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:04:45,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:04:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:05:05,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:05:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:05:25,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:05:35,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:05:45,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:05:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:06:05,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:06:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:06:25,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:06:35,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:06:45,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:06:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:07:05,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:07:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:07:25,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:07:35,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:07:45,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:07:55,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:08:05,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:08:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:08:25,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:08:35,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:08:45,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:08:55,18,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,    14:09:05,18,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:09:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:09:25,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:09:35,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:09:45,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:09:55,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:10:05,30,10,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:10:15,174,50,3,0,0,0,0,1,1,0,1,1
12/22/2020,  14:10:25,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:10:35,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:10:45,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:10:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:11:05,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:11:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:11:25,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:11:35,54,14,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:11:45,54,14,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:11:55,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:12:05,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:12:15,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:12:25,18,6,6,6,3,3,0,0,3,0,0,3
12/22/2020,  14:12:35,9,3,3,3,3,3,0,0,2,0,0,2
12/22/2020,  14:12:45,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:12:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:13:05,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:13:15,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:13:25,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:13:35,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:13:45,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:13:55,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:14:05,27,9,3,0,0,0,0,0,0,0,0,0
12/22/2020,  14:14:15,9,3,3,0,0,0,0,0,0,0,0,0
12/22/2020,  14:14:25,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:14:35,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:14:45,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  14:14:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   14:15:05,0,0,0,0,0,0,0,0,0,0,0,0
