      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
12/22/2020,  13:41:03,234,56,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:13,78,15,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:23,21,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:33,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:43,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:01,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:30,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:40,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:50,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:01,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:01,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:20,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:01,30,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:20,18,6,3,3,3,3,0,0,1,0,0,1
12/22/2020,  13:45:30,9,3,3,3,3,3,0,0,1,0,0,1
12/22/2020,  13:45:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:01,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:40,30,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:50,21,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:01,18,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:30,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:47:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:01,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:20,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:30,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:40,51,17,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:48:50,42,14,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:01,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:20,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:30,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:40,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:49:50,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:01,645,208,0,0,0,0,2,2,2,2,2,2
12/22/2020,  13:50:20,675,221,0,0,0,0,2,2,2,2,2,2
12/22/2020,  13:50:30,432,125,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:40,318,88,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:50:50,249,71,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:01,150,34,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:51:20,1932,495,0,0,0,0,7,7,7,7,7,7
12/22/2020,  13:51:30,2841,677,0,0,0,0,10,10,10,10,10,10
12/22/2020,  13:51:40,2025,513,0,0,0,0,7,7,7,7,7,7
12/22/2020,  13:51:50,1347,333,0,0,0,0,5,5,5,5,5,5
12/22/2020,  13:52:01,444,93,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:20,420,85,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:30,285,58,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:40,309,54,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:52:50,405,89,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:01,384,96,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:20,444,120,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:30,537,120,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:40,507,109,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:53:50,429,113,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:01,372,96,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:20,237,47,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:30,222,42,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:40,192,40,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:54:50,174,20,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:01,123,21,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:20,78,16,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:55:30,96,22,0,0,0,0,0,0,0,0,0,0
