      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
12/22/2020,  13:40:05,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:15,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:25,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:35,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:45,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:55,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:12,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:22,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:32,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:42,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:52,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:12,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:22,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:32,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:42,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:52,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:12,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:22,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:32,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:42,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:52,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:12,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:22,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:32,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:42,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:52,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:12,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:22,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:32,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:42,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:45:52,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:12,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:22,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:46:32,0,0,0,0,0,0,0,0,0,0,0,0
