      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
12/22/2020,  13:40:26,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:36,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:46,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:40:56,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:41:06,27,9,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:16,69,16,3,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:26,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:36,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:46,48,16,6,0,0,0,0,0,0,0,0,0
12/22/2020,  13:41:56,54,18,3,0,0,0,0,0,0,0,0,0
12/22/2020,   13:42:06,18,6,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:16,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:26,9,3,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:36,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:46,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:42:56,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:43:06,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:16,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:26,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:36,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:46,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:43:56,9,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,   13:44:06,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:16,48,16,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:26,87,26,0,0,0,0,0,0,0,0,0,0
12/22/2020,  13:44:36,9,3,0,0,0,0,0,0,0,0,0,0
